E:\selfdrive\IMG\center_2021_08_05_16_40_07_461.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_07_461.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_07_461.jpg,0.007518797,0.09949167,0,11.89837
E:\selfdrive\IMG\center_2021_08_05_16_40_07_528.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_07_528.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_07_528.jpg,0.007518797,0.09949167,0,11.73062
E:\selfdrive\IMG\center_2021_08_05_16_40_07_595.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_07_595.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_07_595.jpg,0.007518797,0.09949167,0,11.87655
E:\selfdrive\IMG\center_2021_08_05_16_40_07_663.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_07_663.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_07_663.jpg,-0.02255639,0.09949167,0,11.76394
E:\selfdrive\IMG\center_2021_08_05_16_40_07_731.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_07_731.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_07_731.jpg,-0.02255639,0.09949167,0,11.78347
E:\selfdrive\IMG\center_2021_08_05_16_40_07_799.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_07_799.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_07_799.jpg,-0.02255639,0.09949167,0,11.78571
E:\selfdrive\IMG\center_2021_08_05_16_40_07_868.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_07_868.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_07_868.jpg,-0.03759398,0.09949167,0,11.76715
E:\selfdrive\IMG\center_2021_08_05_16_40_07_935.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_07_935.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_07_935.jpg,-0.112782,0.09949167,0,11.81463
E:\selfdrive\IMG\center_2021_08_05_16_40_08_002.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_08_002.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_08_002.jpg,-0.112782,0.09949167,0,11.85555
E:\selfdrive\IMG\center_2021_08_05_16_40_08_071.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_08_071.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_08_071.jpg,-0.112782,0.09949167,0,11.77588
E:\selfdrive\IMG\center_2021_08_05_16_40_08_137.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_08_137.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_08_137.jpg,-0.09022556,0.09949167,0,11.8583
E:\selfdrive\IMG\center_2021_08_05_16_40_08_205.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_08_205.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_08_205.jpg,-0.09022556,0.09949167,0,11.80556
E:\selfdrive\IMG\center_2021_08_05_16_40_08_273.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_08_273.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_08_273.jpg,-0.09022556,0.09949167,0,11.8065
E:\selfdrive\IMG\center_2021_08_05_16_40_08_340.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_08_340.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_08_340.jpg,-0.09022556,0.09949167,0,11.87856
E:\selfdrive\IMG\center_2021_08_05_16_40_08_407.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_08_407.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_08_407.jpg,-0.09022556,0.09949167,0,11.77886
E:\selfdrive\IMG\center_2021_08_05_16_40_08_474.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_08_474.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_08_474.jpg,-0.09022556,0.09949167,0,11.77487
E:\selfdrive\IMG\center_2021_08_05_16_40_08_542.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_08_542.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_08_542.jpg,-0.09022556,0.09949167,0,11.79831
E:\selfdrive\IMG\center_2021_08_05_16_40_08_611.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_08_611.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_08_611.jpg,-0.09022556,0.09949167,0,11.82465
E:\selfdrive\IMG\center_2021_08_05_16_40_08_678.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_08_678.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_08_678.jpg,-0.112782,0.09949167,0,11.84923
E:\selfdrive\IMG\center_2021_08_05_16_40_08_746.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_08_746.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_08_746.jpg,-0.1203007,0.09949167,0,11.85525
E:\selfdrive\IMG\center_2021_08_05_16_40_08_813.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_08_813.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_08_813.jpg,-0.1203007,0.09949167,0,11.81194
E:\selfdrive\IMG\center_2021_08_05_16_40_08_880.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_08_880.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_08_880.jpg,-0.1203007,0.09949167,0,11.78229
E:\selfdrive\IMG\center_2021_08_05_16_40_08_948.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_08_948.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_08_948.jpg,-0.1578947,0.09949167,0,11.83088
E:\selfdrive\IMG\center_2021_08_05_16_40_09_016.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_09_016.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_09_016.jpg,-0.1578947,0.09949167,0,11.87919
E:\selfdrive\IMG\center_2021_08_05_16_40_09_084.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_09_084.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_09_084.jpg,-0.1954887,0.09949167,0,11.83057
E:\selfdrive\IMG\center_2021_08_05_16_40_09_152.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_09_152.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_09_152.jpg,-0.1954887,0.09949167,0,11.89897
E:\selfdrive\IMG\center_2021_08_05_16_40_09_220.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_09_220.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_09_220.jpg,-0.1954887,0.09949167,0,11.77343
E:\selfdrive\IMG\center_2021_08_05_16_40_09_289.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_09_289.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_09_289.jpg,-0.1954887,0.09949167,0,11.82494
E:\selfdrive\IMG\center_2021_08_05_16_40_09_357.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_09_357.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_09_357.jpg,-0.1954887,0.09949167,0,11.8336
E:\selfdrive\IMG\center_2021_08_05_16_40_09_425.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_09_425.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_09_425.jpg,-0.1954887,0.09949167,0,11.77431
E:\selfdrive\IMG\center_2021_08_05_16_40_09_494.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_09_494.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_09_494.jpg,-0.1954887,0.09949167,0,11.80665
E:\selfdrive\IMG\center_2021_08_05_16_40_09_561.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_09_561.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_09_561.jpg,-0.1954887,0.09949167,0,11.84651
E:\selfdrive\IMG\center_2021_08_05_16_40_09_629.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_09_629.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_09_629.jpg,-0.1954887,0.09949167,0,11.86166
E:\selfdrive\IMG\center_2021_08_05_16_40_09_698.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_09_698.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_09_698.jpg,-0.1954887,0.09949167,0,11.79916
E:\selfdrive\IMG\center_2021_08_05_16_40_09_765.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_09_765.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_09_765.jpg,-0.1954887,0.09949167,0,11.80253
E:\selfdrive\IMG\center_2021_08_05_16_40_09_833.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_09_833.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_09_833.jpg,-0.1954887,0.09949167,0,11.8586
E:\selfdrive\IMG\center_2021_08_05_16_40_09_900.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_09_900.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_09_900.jpg,-0.1954887,0.09949167,0,11.84341
E:\selfdrive\IMG\center_2021_08_05_16_40_09_968.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_09_968.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_09_968.jpg,-0.1954887,0.09949167,0,11.75911
E:\selfdrive\IMG\center_2021_08_05_16_40_10_036.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_10_036.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_10_036.jpg,-0.1954887,0.09949167,0,11.76553
E:\selfdrive\IMG\center_2021_08_05_16_40_10_105.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_10_105.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_10_105.jpg,-0.1954887,0.09949167,0,11.85573
E:\selfdrive\IMG\center_2021_08_05_16_40_10_173.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_10_173.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_10_173.jpg,-0.1954887,0.09949167,0,11.81801
E:\selfdrive\IMG\center_2021_08_05_16_40_10_240.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_10_240.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_10_240.jpg,-0.1954887,0.09949167,0,11.88614
E:\selfdrive\IMG\center_2021_08_05_16_40_10_307.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_10_307.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_10_307.jpg,-0.1954887,0.09949167,0,11.81999
E:\selfdrive\IMG\center_2021_08_05_16_40_10_374.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_10_374.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_10_374.jpg,-0.1954887,0.09949167,0,11.74802
E:\selfdrive\IMG\center_2021_08_05_16_40_10_441.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_10_441.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_10_441.jpg,-0.1954887,0.09949167,0,11.86885
E:\selfdrive\IMG\center_2021_08_05_16_40_10_509.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_10_509.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_10_509.jpg,-0.1954887,0.09949167,0,11.81687
E:\selfdrive\IMG\center_2021_08_05_16_40_10_576.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_10_576.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_10_576.jpg,-0.1954887,0.09949167,0,11.81401
E:\selfdrive\IMG\center_2021_08_05_16_40_10_644.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_10_644.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_10_644.jpg,-0.1954887,0.09949167,0,11.76009
E:\selfdrive\IMG\center_2021_08_05_16_40_10_713.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_10_713.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_10_713.jpg,-0.1954887,0.09949167,0,11.75968
E:\selfdrive\IMG\center_2021_08_05_16_40_10_781.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_10_781.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_10_781.jpg,-0.1954887,0.09949167,0,11.80088
E:\selfdrive\IMG\center_2021_08_05_16_40_10_849.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_10_849.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_10_849.jpg,-0.1954887,0.09949167,0,11.82054
E:\selfdrive\IMG\center_2021_08_05_16_40_10_918.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_10_918.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_10_918.jpg,-0.1804511,0.09949167,0,11.78008
E:\selfdrive\IMG\center_2021_08_05_16_40_10_986.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_10_986.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_10_986.jpg,-0.1353384,0.09949167,0,11.87585
E:\selfdrive\IMG\center_2021_08_05_16_40_11_054.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_11_054.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_11_054.jpg,-0.1353384,0.09949167,0,11.81359
E:\selfdrive\IMG\center_2021_08_05_16_40_11_122.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_11_122.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_11_122.jpg,-0.09774436,0.09949167,0,11.75637
E:\selfdrive\IMG\center_2021_08_05_16_40_11_189.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_11_189.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_11_189.jpg,-0.09774436,0.09949167,0,11.86
E:\selfdrive\IMG\center_2021_08_05_16_40_11_256.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_11_256.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_11_256.jpg,-0.09774436,0.09949167,0,11.88754
E:\selfdrive\IMG\center_2021_08_05_16_40_11_323.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_11_323.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_11_323.jpg,-0.09774436,0.09949167,0,11.82847
E:\selfdrive\IMG\center_2021_08_05_16_40_11_392.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_11_392.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_11_392.jpg,-0.09774436,0.09949167,0,11.82556
E:\selfdrive\IMG\center_2021_08_05_16_40_11_460.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_11_460.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_11_460.jpg,-0.06015037,0.09949167,0,11.81491
E:\selfdrive\IMG\center_2021_08_05_16_40_11_528.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_11_528.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_11_528.jpg,-0.03007519,0.09949167,0,11.82678
E:\selfdrive\IMG\center_2021_08_05_16_40_11_593.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_11_593.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_11_593.jpg,0,0.09949167,0,11.88031
E:\selfdrive\IMG\center_2021_08_05_16_40_11_661.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_11_661.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_11_661.jpg,0,0.09949167,0,11.81267
E:\selfdrive\IMG\center_2021_08_05_16_40_11_729.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_11_729.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_11_729.jpg,0.01503759,0.09949167,0,11.8358
E:\selfdrive\IMG\center_2021_08_05_16_40_11_797.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_11_797.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_11_797.jpg,0.01503759,0.09949167,0,11.76785
E:\selfdrive\IMG\center_2021_08_05_16_40_11_863.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_11_863.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_11_863.jpg,0.01503759,0.09949167,0,11.80613
E:\selfdrive\IMG\center_2021_08_05_16_40_11_930.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_11_930.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_11_930.jpg,0.01503759,0.09949167,0,11.8292
E:\selfdrive\IMG\center_2021_08_05_16_40_11_997.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_11_997.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_11_997.jpg,0.01503759,0.09949167,0,11.88
E:\selfdrive\IMG\center_2021_08_05_16_40_12_066.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_12_066.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_12_066.jpg,0.01503759,0.09949167,0,11.81101
E:\selfdrive\IMG\center_2021_08_05_16_40_12_133.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_12_133.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_12_133.jpg,0.01503759,0.09949167,0,11.81852
E:\selfdrive\IMG\center_2021_08_05_16_40_12_202.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_12_202.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_12_202.jpg,0.01503759,0.09949167,0,11.89192
E:\selfdrive\IMG\center_2021_08_05_16_40_12_270.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_12_270.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_12_270.jpg,0.05263158,0.09949167,0,11.90168
E:\selfdrive\IMG\center_2021_08_05_16_40_12_338.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_12_338.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_12_338.jpg,0.05263158,0.09949167,0,11.82982
E:\selfdrive\IMG\center_2021_08_05_16_40_12_405.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_12_405.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_12_405.jpg,0.05263158,0.09949167,0,11.82087
E:\selfdrive\IMG\center_2021_08_05_16_40_12_473.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_12_473.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_12_473.jpg,0.05263158,0.09949167,0,11.77254
E:\selfdrive\IMG\center_2021_08_05_16_40_12_542.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_12_542.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_12_542.jpg,0.05263158,0.09949167,0,11.7673
E:\selfdrive\IMG\center_2021_08_05_16_40_12_609.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_12_609.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_12_609.jpg,0.05263158,0.09949167,0,11.84403
E:\selfdrive\IMG\center_2021_08_05_16_40_12_677.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_12_677.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_12_677.jpg,0.05263158,0.09949167,0,11.8998
E:\selfdrive\IMG\center_2021_08_05_16_40_12_744.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_12_744.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_12_744.jpg,0.05263158,0.09949167,0,11.86156
E:\selfdrive\IMG\center_2021_08_05_16_40_12_814.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_12_814.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_12_814.jpg,0.05263158,0.09949167,0,11.75587
E:\selfdrive\IMG\center_2021_08_05_16_40_12_880.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_12_880.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_12_880.jpg,0.05263158,0.09949167,0,11.83292
E:\selfdrive\IMG\center_2021_08_05_16_40_12_949.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_12_949.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_12_949.jpg,0.05263158,0.09949167,0,11.84115
E:\selfdrive\IMG\center_2021_08_05_16_40_13_017.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_13_017.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_13_017.jpg,0.05263158,0.09949167,0,11.75813
E:\selfdrive\IMG\center_2021_08_05_16_40_13_085.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_13_085.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_13_085.jpg,0.05263158,0.09949167,0,11.87774
E:\selfdrive\IMG\center_2021_08_05_16_40_13_151.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_13_151.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_13_151.jpg,0.05263158,0.09949167,0,11.85154
E:\selfdrive\IMG\center_2021_08_05_16_40_13_218.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_13_218.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_13_218.jpg,0.05263158,0.09949167,0,11.76749
E:\selfdrive\IMG\center_2021_08_05_16_40_13_287.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_13_287.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_13_287.jpg,0.05263158,0.09949167,0,11.80355
E:\selfdrive\IMG\center_2021_08_05_16_40_13_354.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_13_354.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_13_354.jpg,0.05263158,0.09949167,0,11.89261
E:\selfdrive\IMG\center_2021_08_05_16_40_13_423.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_13_423.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_13_423.jpg,0.03007519,0.09949167,0,11.88863
E:\selfdrive\IMG\center_2021_08_05_16_40_13_490.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_13_490.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_13_490.jpg,0.03007519,0.09949167,0,11.79657
E:\selfdrive\IMG\center_2021_08_05_16_40_13_557.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_13_557.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_13_557.jpg,0.03007519,0.09949167,0,11.93239
E:\selfdrive\IMG\center_2021_08_05_16_40_13_624.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_13_624.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_13_624.jpg,0.03007519,0.09949167,0,11.85001
E:\selfdrive\IMG\center_2021_08_05_16_40_13_692.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_13_692.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_13_692.jpg,0.03007519,0.09949167,0,11.80077
E:\selfdrive\IMG\center_2021_08_05_16_40_13_761.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_13_761.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_13_761.jpg,0.01503759,0.09949167,0,11.7986
E:\selfdrive\IMG\center_2021_08_05_16_40_13_828.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_13_828.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_13_828.jpg,0.007518797,0.09949167,0,11.81813
E:\selfdrive\IMG\center_2021_08_05_16_40_13_894.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_13_894.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_13_894.jpg,-0.007518797,0.09949167,0,11.90641
E:\selfdrive\IMG\center_2021_08_05_16_40_13_962.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_13_962.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_13_962.jpg,-0.06766918,0.09949167,0,11.79743
E:\selfdrive\IMG\center_2021_08_05_16_40_14_029.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_14_029.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_14_029.jpg,-0.06766918,0.09949167,0,11.83036
E:\selfdrive\IMG\center_2021_08_05_16_40_14_096.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_14_096.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_14_096.jpg,-0.06766918,0.09949167,0,11.82209
E:\selfdrive\IMG\center_2021_08_05_16_40_14_165.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_14_165.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_14_165.jpg,-0.06766918,0.09949167,0,11.76051
E:\selfdrive\IMG\center_2021_08_05_16_40_14_231.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_14_231.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_14_231.jpg,-0.06766918,0.09949167,0,11.91041
E:\selfdrive\IMG\center_2021_08_05_16_40_14_300.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_14_300.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_14_300.jpg,-0.06766918,0.09949167,0,11.7948
E:\selfdrive\IMG\center_2021_08_05_16_40_14_367.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_14_367.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_14_367.jpg,-0.06766918,0.09949167,0,11.82242
E:\selfdrive\IMG\center_2021_08_05_16_40_14_436.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_14_436.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_14_436.jpg,-0.06766918,0.09949167,0,11.80689
E:\selfdrive\IMG\center_2021_08_05_16_40_14_504.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_14_504.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_14_504.jpg,-0.06766918,0.09949167,0,11.84156
E:\selfdrive\IMG\center_2021_08_05_16_40_14_571.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_14_571.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_14_571.jpg,-0.06766918,0.09949167,0,11.85691
E:\selfdrive\IMG\center_2021_08_05_16_40_14_640.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_14_640.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_14_640.jpg,-0.06766918,0.09949167,0,11.88628
E:\selfdrive\IMG\center_2021_08_05_16_40_14_708.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_14_708.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_14_708.jpg,-0.06766918,0.09949167,0,11.80955
E:\selfdrive\IMG\center_2021_08_05_16_40_14_777.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_14_777.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_14_777.jpg,-0.06766918,0.09949167,0,11.83814
E:\selfdrive\IMG\center_2021_08_05_16_40_14_846.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_14_846.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_14_846.jpg,-0.06766918,0.09949167,0,11.82075
E:\selfdrive\IMG\center_2021_08_05_16_40_14_914.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_14_914.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_14_914.jpg,-0.1278196,0.09949167,0,11.83018
E:\selfdrive\IMG\center_2021_08_05_16_40_14_983.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_14_983.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_14_983.jpg,-0.368421,0.09949167,0,11.80599
E:\selfdrive\IMG\center_2021_08_05_16_40_15_052.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_15_052.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_15_052.jpg,-0.368421,0.09949167,0,11.69974
E:\selfdrive\IMG\center_2021_08_05_16_40_15_119.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_15_119.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_15_119.jpg,-0.368421,0.09949167,0,11.78804
E:\selfdrive\IMG\center_2021_08_05_16_40_15_188.jpg,E:\selfdrive\IMG\left_2021_08_05_16_40_15_188.jpg,E:\selfdrive\IMG\right_2021_08_05_16_40_15_188.jpg,-0.368421,0.09949167,0,11.83218
